listing_id,name,city,property_type,amenities,price,minimum_nights,review_scores_rating,instant_bookable,host_id
37552330,Newly renovated appartement 20 min from downtown,Paris,Entire apartment,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Lockbox"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",100,3,97.0,f,485
3316596,Grand 2 piï¿½ces moderne tout confort,Paris,Entire apartment,"[""Heating"", ""TV"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",130,1,93.0,t,486
3509572,Cozy flat - Eiffel Tower,Paris,Entire apartment,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",109,7,97.0,t,487
6205533,Cosy apartment in Historical center,Paris,Entire apartment,"[""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",120,3,98.0,t,488
7036529,"Nice & lightened flat, well located (Paris 15)",Paris,Entire apartment,"[""Shampoo"", ""First aid kit"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",56,3,96.0,t,489
8222051,Charming 50m2 in Menilmontant,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",68,4,98.0,t,490
8461974,APPARTEMENT DECO REFAIT A NEUF,Paris,Entire apartment,"[""Paid parking off premises"", ""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Dryer"", ""Carbon monoxide alarm"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""Cable TV""]",90,5,95.0,t,491
12666900,Chic one bd apartment in Paris!,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",100,1,97.0,t,492
12779588,"Cosy, Modern & Quiet loft in heart of Paris",Paris,Entire apartment,"[""Extra pillows and blankets"", ""First aid kit"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Elevator"", ""Long term stays allowed""]",73,5,95.0,t,493
15696188,1 Bedroom Apartment Eiffel Tower with garden,Paris,Entire apartment,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""TV""]",117,7,98.0,t,494
15815697,Studio  confort de 28 m2 exposition sud est.,Paris,Entire apartment,"[""Dishwasher"", ""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Paid parking on premises"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cable TV"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Bed linens"", ""Cleaning before checkout"", ""Elevator""]",59,7,97.0,t,495
17835119,Charming flat with balcony-Montmartre-Lively place,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Private entrance"", ""Host greets you"", ""Long term stays allowed""]",79,6,97.0,t,496
19196815,Large 1-room flat for 2 people in central Paris,Paris,Entire apartment,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Pocket wifi"", ""Private entrance"", ""Long term stays allowed""]",70,10,96.0,t,497
19587624,Grande chambre ensoleillee avec balcon trï¿½s calme,Paris,Entire apartment,"[""Free parking on premises"", ""Patio or balcony"", ""High chair"", ""Bathtub"", ""Pack ân Play/travel crib"", ""Babysitter recommendations"", ""Dishes and silverware"", ""Elevator"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Childrenâs dinnerware"", ""Microwave""]",70,3,98.0,t,498
19694695,Confort et balcon / quartier des buttes chaumont,Paris,Entire apartment,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Wifi"", ""Long term stays allowed""]",55,20,96.0,t,499
22159095,Invitation au voyage ...,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Luggage dropoff allowed"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Host greets you"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",75,3,98.0,t,500
24225710,Charming cocoon with view on Eiffel tower,Paris,Entire apartment,"[""Heating"", ""Wifi"", ""Kitchen"", ""Cooking basics"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Stove"", ""Coffee maker""]",85,4,98.0,t,501
25253469,Charming apartment Belleville/Buttes Chaumont,Paris,Entire apartment,"[""Kitchen"", ""Iron"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Shampoo"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Wifi""]",60,1,96.0,t,502
1327493,Eiffel Tower/ Tour Eiffel -Cosy&Romantic 3 pers,Paris,Entire apartment,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Free street parking"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Single level home"", ""Elevator""]",110,4,98.0,f,503
1328531,"One bedroom, Paris Downtown",Paris,Entire apartment,"[""Private entrance"", ""Cooking basics"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Stove"", ""Refrigerator"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",68,1,98.0,f,504
1696940,standing studio in front of LOUVRE,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Air conditioning"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",110,3,97.0,f,505
3707580,Appartement 2 pieces au coeur de Pigalle (Paris 9),Paris,Entire apartment,"[""Heating"", ""TV"", ""Iron"", ""Pocket wifi"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",85,3,98.0,f,506
4964586,Charmant 2 piï¿½ce proche tour eiffel,Paris,Entire apartment,"[""Heating"", ""Kitchen"", ""Essentials"", ""Air conditioning"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",79,1,98.0,f,507
5663674,Heart of Paris + terrace,Paris,Entire apartment,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",49,180,90.0,f,508
6344061,Cosy appartment/ 2 rooms,Paris,Entire apartment,"[""Heating"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed""]",55,1,95.0,f,509
7049286,Bel Appt- 15ï¿½me -Proche Tour Eiffel,Paris,Entire apartment,"[""Private entrance"", ""Heating"", ""TV"", ""Kitchen"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",80,1,98.0,t,510
7194394,Lovely appartment in Paris,Paris,Entire apartment,"[""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",60,1,80.0,f,511
7373736,Cute and shiny flat (42mï¿½-2p),Paris,Entire apartment,"[""Heating"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",45,4,90.0,f,512
8671843,Lovely studio in nice neighbourhood,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",60,3,93.0,f,513
9611259,Cosy & Lumineux 2 pieces Nation/ Faidherbe,Paris,Entire apartment,"[""Shampoo"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Breakfast"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",59,1,99.0,f,514
12644665,2 piï¿½ces avec terrasse au dernier etage,Paris,Entire apartment,"[""Shampoo"", ""Dishes and silverware"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hot water"", ""Hangers"", ""Wifi"", ""Cooking basics"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",121,1,98.0,f,515
13182736,Appartement avec jardin - Buttes Chaumont !,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Long term stays allowed""]",55,6,97.0,f,516
13729536,"Cosy, quiet and chic 32 m2 boudoir in Montmartre",Paris,Entire apartment,"[""Paid parking off premises"", ""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Host greets you"", ""Long term stays allowed"", ""TV"", ""Carbon monoxide alarm""]",60,3,95.0,f,517
14332057,2 piï¿½ces cosy au coeur de Paris - Pï¿½re Lachaise,Paris,Entire apartment,"[""Iron"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Carbon monoxide alarm""]",65,4,98.0,f,518
15983145,"Appartement calme et lumineux, au coeur de Paris",Paris,Entire apartment,"[""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Microwave""]",37,3,99.0,f,519
18467063,joli 3 piï¿½ces parisien,Paris,Entire apartment,"[""Dishes and silverware"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Microwave""]",150,1,99.0,f,520
21417996,Charmant deux piï¿½ces place Voltaire,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Carbon monoxide alarm""]",70,4,99.0,f,521
21943388,Paris centre - Quartier historique du Marais -,Paris,Entire apartment,"[""Paid parking off premises"", ""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Host greets you"", ""Long term stays allowed"", ""Breakfast""]",105,4,95.0,f,522
23199227,Batignolles 2 piï¿½ces 1 chambres,Paris,Entire apartment,"[""Iron"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Host greets you"", ""Long term stays allowed""]",80,4,60.0,f,523
23227744,Appartement /Terrasse   Canal &  Buttes Chaumont,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Breakfast"", ""Essentials"", ""Hangers"", ""Host greets you"", ""Long term stays allowed"", ""TV"", ""Carbon monoxide alarm""]",60,5,96.0,f,524
24188622,Superbe 2 piï¿½ces en plein centre de Paris,Paris,Entire apartment,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Heating"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""TV""]",100,3,98.0,t,525
25702521,Appartement 3 piï¿½ces proche du sacre c??ur,Paris,Entire apartment,"[""Iron"", ""Heating"", ""Washer"", ""Dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""TV""]",100,3,98.0,f,526
25766867,Light and cozy apartment at Trocadero,Paris,Entire apartment,"[""Iron"", ""Paid parking on premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Elevator"", ""Wifi"", ""Kitchen"", ""Hair dryer"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Long term stays allowed"", ""Hangers"", ""TV""]",115,1,96.0,f,527
28357161,Sunny apartment near metro station Stalingrad,Paris,Entire apartment,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Free street parking"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""Carbon monoxide alarm""]",59,4,80.0,f,528
29098411,Cosy apt close to Montmartre !,Paris,Entire apartment,"[""Paid parking off premises"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Fire extinguisher"", ""Hot water"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",90,7,97.0,f,529
32756480,40m2 dans le 18 ï¿½me,Paris,Entire apartment,"[""Kitchen"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Lockbox"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Wifi""]",55,3,97.0,f,530
1342623,Charmant 2 piï¿½ces au coeur du 11ï¿½me,Paris,Entire apartment,"[""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hot water"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",70,3,96.0,f,531
2126381,Historical apartment in Le Marais,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",150,5,98.0,f,532
4515187,Design 30m2 Canal st martin,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",55,3,98.0,f,533
6046676,Gare de Lyon Haussmanien 3 piï¿½ces 63m2,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",80,14,97.0,f,534
7139107,Cool flat Paris Marais,Paris,Entire apartment,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Building staff"", ""Paid parking on premises"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Cooking basics"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm"", ""Cleaning before checkout"", ""Elevator""]",103,7,98.0,f,535
8728470,CosyNest at the Heart of MONTMARTRE,Paris,Entire apartment,"[""Pocket wifi"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Fire extinguisher"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",61,5,99.0,f,536
13747291,Monceau 2 piï¿½ces tout equipe et calme,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Breakfast"", ""Hot water"", ""Hangers"", ""Essentials"", ""Host greets you"", ""Long term stays allowed"", ""TV"", ""Coffee maker""]",90,4,99.0,f,537
19291409,Charming 2 rooms-Paris center,Paris,Entire apartment,"[""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Indoor fireplace"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",90,1,99.0,f,538
20010602,Cosy 1 bedroom close to Pï¿½re Lachaise Cemetary,Paris,Entire apartment,"[""Kitchen"", ""Coffee maker"", ""Bathtub"", ""Bed linens"", ""Oven"", ""Long term stays allowed"", ""First aid kit"", ""Smoke alarm"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Stove"", ""Essentials"", ""TV"", ""Dishwasher"", ""Breakfast"", ""Dishes and silverware"", ""Washer"", ""Hair dryer"", ""Host greets you"", ""Shampoo"", ""Heating"", ""Cooking basics"", ""Microwave"", ""Wifi""]",85,5,98.0,f,539
23594695,5* location&design - Marais - Paris Center,Paris,Entire apartment,"[""Shampoo"", ""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""TV"", ""Carbon monoxide alarm""]",120,4,98.0,t,540
24770423,Beautiful apartment near Beaubourg (45m2),Paris,Entire apartment,"[""Ethernet connection"", ""Single level home"", ""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Luggage dropoff allowed"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Microwave""]",140,4,99.0,f,541
25885852,"Luxurious appartement, sunny, calm and central",Paris,Entire apartment,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Breakfast"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Dishwasher"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Building staff"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",115,3,97.0,f,542
26979129,"Flat in the ?? of Paris : Montmartre, Abbesses.",Paris,Entire apartment,"[""Shampoo"", ""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Long term stays allowed""]",70,5,96.0,t,543
27309879,Superbe deux piï¿½ces 17ï¿½me arrondissement,Paris,Entire apartment,"[""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Hot water"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""Host greets you"", ""TV""]",70,3,99.0,t,544
27325973,Bright and cosy 1 bedroom flat near Montmartre,Paris,Entire apartment,"[""Dishes and silverware"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Wifi"", ""Long term stays allowed""]",75,3,98.0,f,545
28729987,"Nice 2-room in the heart of ""Village Jourdain""",Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Hangers"", ""Essentials"", ""Private entrance"", ""Host greets you"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Stove"", ""Carbon monoxide alarm""]",75,3,98.0,f,546
28837641,Cosy & stylish appartment in south Montmartre,Paris,Entire apartment,"[""Iron"", ""Luggage dropoff allowed"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Host greets you"", ""Long term stays allowed"", ""TV""]",122,1,99.0,f,547
31203011,????????-Grï¿½ezi-Bienvenue-Welcome Paris Le Marais,Paris,Entire apartment,"[""Shampoo"", ""Shower gel"", ""Heating"", ""Washer"", ""Hair dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Kitchen"", ""Essentials"", ""Hot water"", ""Hangers"", ""Private entrance"", ""Long term stays allowed"", ""Stove"", ""Coffee maker""]",100,1,98.0,f,548
32036894,1 bedroom comfy nest in the center,Paris,Entire apartment,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",140,1,97.0,t,549
32232157,Charmant appartement 2 piï¿½ces ï¿½ Montmartre,Paris,Entire apartment,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Coffee maker"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Host greets you""]",65,7,98.0,f,550
33506622,VIEW OF THE EIFFEL TOWER NEAR THE ARC DE TRIOMPHE,Paris,Entire apartment,"[""Iron"", ""Patio or balcony"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Microwave""]",140,14,99.0,f,551
3420646,Magnifique studio -suite vue Sacre C??ur/Montmartre,Paris,Entire apartment,"[""Patio or balcony"", ""Pocket wifi"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Lockbox"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Room-darkening shades"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",150,2,97.0,t,552
